client_id,group_test,age,age_label,gender,num_accts,balance,tenure_years,tenure_months
272484,test,48.0,Middle-aged,M,3.0,302145.66,14.0,169.0
6666419,test,44.5,Middle-aged,M,2.0,29272.36,9.0,110.0
8830618,test,28.0,Young dults,U,2.0,42213.17999999999,5.0,70.0
8306917,control,60.0,Senior,F,4.0,358021.67,11.0,143.0
8068242,test,47.0,Middle-aged,U,2.0,123841.85,15.0,189.0
2697914,control,36.0,Middle-aged,U,2.0,77452.7,15.0,186.0
8730685,control,71.5,Senior,M,2.0,236328.14,19.0,228.0
5894819,control,67.5,Senior,U,2.0,88612.23,8.0,102.0
3539231,control,26.5,Young dults,U,2.0,60709.59,6.0,72.0
9484909,control,20.5,Young dults,U,2.0,51542.32,7.0,94.0
695585,test,46.0,Middle-aged,M,2.0,121101.26,15.0,184.0
2485287,test,60.0,Senior,M,2.0,190218.43,17.0,204.0
736752,control,34.0,Middle-aged,M,2.0,74871.78,12.0,155.0
1597883,test,25.0,Young dults,U,2.0,48374.16,5.0,70.0
675111,test,29.0,Young dults,U,2.0,53545.22,7.0,93.0
5116128,test,49.0,Middle-aged,F,3.0,970272.0,10.0,121.0
3194104,test,27.5,Young dults,U,2.0,34921.18,7.0,89.0
7151522,test,67.5,Senior,F,3.0,216668.43,9.0,111.0
3319635,test,52.0,Middle-aged,U,2.0,100239.82,7.0,88.0
3197890,test,50.5,Middle-aged,U,2.0,33357.63,5.0,68.0
28857,control,52.0,Middle-aged,M,2.0,104511.86,14.0,178.0
6334676,control,35.5,Middle-aged,U,3.0,175190.2,3.0,47.0
7781717,test,26.0,Young dults,F,2.0,77832.85,10.0,130.0
1465714,control,63.5,Senior,F,2.0,867380.8300000001,11.0,143.0
6020962,control,28.5,Young dults,M,2.0,98550.05,13.0,167.0
2472976,control,67.5,Senior,F,2.0,661718.3400000001,4.0,54.0
7020609,test,60.5,Senior,F,3.0,333574.56,28.0,347.0
2956739,control,53.0,Middle-aged,U,2.0,28462.57,4.0,59.0
5517122,test,57.5,Middle-aged,M,2.0,132760.77000000002,14.0,174.0
1241733,test,31.5,Middle-aged,F,3.0,36977.48,8.0,105.0
4458772,test,62.5,Senior,U,2.0,34751.19,12.0,144.0
242235,test,44.0,Middle-aged,M,2.0,205171.12,23.0,287.0
8544599,control,56.0,Middle-aged,F,2.0,36103.57,23.0,277.0
793692,test,59.0,Middle-aged,M,2.0,62786.71,23.0,276.0
595241,control,49.0,Middle-aged,F,2.0,27579.24,22.0,274.0
9590571,test,72.0,Senior,M,2.0,265461.39,21.0,253.0
6206582,control,43.0,Middle-aged,F,2.0,129093.94,21.0,252.0
5954855,control,35.5,Middle-aged,M,4.0,264983.04,20.0,250.0
5076263,test,39.0,Middle-aged,M,2.0,116576.29,20.0,249.0
9957845,control,61.0,Senior,F,2.0,110140.17,24.0,297.0
509544,control,52.5,Middle-aged,F,2.0,27084.14,19.0,228.0
8969191,test,49.5,Middle-aged,M,2.0,132946.55,18.0,222.0
1288843,control,62.5,Senior,U,2.0,163709.74,18.0,221.0
4319222,control,31.5,Middle-aged,F,3.0,33047.84,5.0,66.0
9092174,test,28.0,Young dults,M,2.0,67734.59,9.0,116.0
3086399,control,48.5,Middle-aged,M,2.0,166456.55,16.0,194.0
730801,test,51.5,Middle-aged,M,2.0,47511.33,12.0,147.0
5552968,test,46.5,Middle-aged,U,2.0,24268.41,6.0,81.0
4366496,test,26.5,Young dults,M,3.0,315341.78,11.0,140.0
6615925,control,32.0,Middle-aged,M,2.0,38937.73,11.0,140.0
9493249,test,73.0,Senior,F,2.0,89903.73,21.0,257.0
3290004,test,30.5,Time to die,F,2.0,81594.69,12.0,153.0
4866771,test,87.0,Senior,U,2.0,41797.76,6.0,78.0
9517536,control,27.5,Young dults,U,2.0,56202.07,5.0,60.0
5293569,test,46.0,Middle-aged,U,2.0,29224.47,7.0,84.0
9754728,control,40.0,Middle-aged,U,2.0,128306.51,7.0,86.0
3777909,control,54.5,Middle-aged,U,3.0,48953.17999999999,4.0,57.0
2515665,test,63.0,Senior,F,2.0,46489.4,10.0,121.0
198935,test,65.5,Senior,U,2.0,61573.14,4.0,56.0
2449759,test,61.5,Senior,F,2.0,117408.12,9.0,116.0
6641855,control,33.0,Middle-aged,U,2.0,81186.79000000001,8.0,97.0
3874169,test,37.5,Middle-aged,F,2.0,63217.28,11.0,132.0
392459,test,57.0,Middle-aged,U,3.0,172748.2,26.0,312.0
3806151,control,43.0,Middle-aged,M,2.0,157278.14,9.0,109.0
7414306,control,66.5,Senior,U,2.0,65259.08,6.0,79.0
9295772,test,51.5,Middle-aged,M,2.0,26280.29,5.0,64.0
3887490,control,39.5,Middle-aged,U,2.0,59466.35,5.0,71.0
9138140,test,32.0,Middle-aged,U,2.0,45754.98,6.0,73.0
1346,test,46.0,Middle-aged,F,2.0,822512.91,14.0,177.0
1814940,control,48.0,Middle-aged,U,2.0,69194.14,7.0,94.0
9075393,control,48.5,Middle-aged,M,4.0,484570.93,12.0,146.0
16095,control,30.0,Young dults,U,2.0,81652.98,6.0,76.0
533553,test,67.5,Senior,U,2.0,147539.34,24.0,289.0
7452449,control,68.0,Senior,F,3.0,131965.16,23.0,287.0
5142178,control,58.0,Middle-aged,M,2.0,69415.56,23.0,277.0
9081837,test,21.0,Young dults,F,2.0,54398.53999999999,20.0,251.0
3022895,test,76.5,Senior,M,2.0,104042.72,28.0,346.0
6768127,test,31.5,Middle-aged,U,2.0,32021.98,7.0,94.0
7244004,test,52.5,Middle-aged,F,2.0,755138.4700000001,15.0,190.0
4405688,test,53.0,Middle-aged,M,2.0,47707.67,9.0,118.0
2658149,test,57.5,Middle-aged,M,3.0,432275.28,21.0,262.0
6373368,control,55.5,Middle-aged,M,2.0,42066.73,16.0,194.0
1007748,control,65.5,Senior,M,4.0,1423149.03,29.0,348.0
5092651,test,32.0,Middle-aged,M,3.0,80859.04000000001,9.0,114.0
9449889,control,26.0,Young dults,F,2.0,28841.06,14.0,176.0
8088920,test,62.5,Senior,F,2.0,112148.91,7.0,95.0
4153564,test,30.0,Young dults,U,2.0,30792.02,7.0,91.0
1805954,test,65.0,Senior,M,2.0,116484.7,20.0,251.0
1990964,control,50.0,Middle-aged,F,2.0,27152.18,15.0,184.0
811242,control,68.0,Senior,F,2.0,79386.39,27.0,332.0
6380474,control,46.0,Middle-aged,M,2.0,159277.65000000002,14.0,170.0
5690823,test,45.5,Middle-aged,F,2.0,95056.95,9.0,119.0
9105369,control,27.0,Young dults,F,2.0,31407.18,22.0,267.0
4494336,control,66.0,Senior,F,3.0,403398.69,5.0,71.0
7198363,test,54.5,Middle-aged,F,2.0,47997.07,15.0,191.0
5644663,test,70.0,Senior,F,2.0,117064.95,9.0,108.0
1695407,control,55.0,Middle-aged,U,2.0,61656.99,8.0,99.0
2948165,test,61.5,Senior,U,2.0,291652.19,7.0,89.0
9714140,test,65.5,Senior,U,3.0,476097.95,6.0,78.0
2826516,test,40.0,Middle-aged,M,3.0,63922.21,12.0,144.0
6877738,test,19.5,Young dults,U,2.0,29156.86,3.0,38.0
9040967,test,24.0,Young dults,M,2.0,28705.23,4.0,56.0
3367073,test,32.5,Middle-aged,F,2.0,36534.7,12.0,153.0
943015,control,56.0,Middle-aged,U,2.0,45776.16,5.0,71.0
1020634,control,40.5,Middle-aged,U,2.0,26795.08,4.0,58.0
7718817,test,29.0,Young dults,U,2.0,30028.77,4.0,59.0
1829130,control,53.0,Middle-aged,F,2.0,24154.48,7.0,84.0
9336495,control,29.0,Young dults,U,2.0,56490.0,5.0,65.0
8722759,test,46.0,Middle-aged,M,2.0,46500.72,18.0,222.0
4952288,test,42.5,Middle-aged,U,2.0,49821.15,5.0,66.0
7953367,test,66.5,Senior,U,2.0,160537.77999999997,5.0,60.0
5870441,control,25.5,Young dults,F,2.0,97090.46,25.0,310.0
3233554,test,66.5,Senior,M,2.0,314901.35,16.0,203.0
4787368,control,31.0,Middle-aged,M,2.0,97061.72,13.0,156.0
6930182,test,59.5,Middle-aged,U,3.0,631622.26,6.0,79.0
4738519,test,48.5,Middle-aged,M,2.0,440046.52,13.0,160.0
6604463,test,58.5,Middle-aged,U,2.0,30971.3,6.0,83.0
6050973,control,32.0,Middle-aged,F,2.0,54681.51,9.0,116.0
5579672,test,53.5,Middle-aged,F,2.0,26031.52,17.0,205.0
1290934,control,55.5,Middle-aged,M,2.0,27826.43,13.0,159.0
7024366,test,57.5,Middle-aged,U,2.0,35832.59,4.0,58.0
663941,test,47.0,Middle-aged,F,2.0,168467.46999999997,24.0,295.0
1196376,test,46.5,Middle-aged,U,2.0,270343.52,23.0,287.0
9229226,test,72.0,Senior,U,2.0,352199.83,22.0,265.0
2985233,test,72.0,Senior,M,2.0,307725.49,22.0,264.0
2186143,test,55.5,Middle-aged,F,2.0,519393.29,20.0,251.0
6567268,test,35.5,Middle-aged,M,2.0,68955.82,19.0,234.0
8732389,control,54.5,Middle-aged,F,2.0,100531.17,19.0,233.0
7038187,control,34.5,Middle-aged,M,2.0,123618.14,17.0,214.0
8047484,control,69.0,Senior,F,2.0,47198.83,17.0,208.0
5101399,control,41.0,Middle-aged,M,3.0,247864.61,7.0,85.0
8381127,control,50.0,Middle-aged,M,3.0,135540.13,8.0,101.0
7396309,control,31.0,Middle-aged,F,3.0,49312.45,13.0,156.0
1792552,test,50.5,Middle-aged,M,2.0,51534.08,13.0,162.0
848570,control,34.5,Middle-aged,F,3.0,137937.4,10.0,131.0
3452850,test,42.0,Middle-aged,M,2.0,35081.79,12.0,146.0
4786414,test,44.0,Middle-aged,U,2.0,75595.38,6.0,72.0
9598074,test,52.0,Middle-aged,U,2.0,155403.84999999998,4.0,53.0
2968201,test,35.5,Middle-aged,M,2.0,85169.31,10.0,129.0
8169732,test,18.5,Young dults,U,2.0,37222.41,4.0,59.0
5156720,control,33.5,Middle-aged,F,2.0,59922.95,11.0,143.0
4333852,test,56.5,Middle-aged,M,3.0,1854093.26,27.0,329.0
83683,control,31.0,Middle-aged,U,2.0,62792.96,5.0,68.0
7236024,test,65.0,Senior,F,2.0,75865.33,33.0,399.0
3953921,test,41.5,Middle-aged,U,2.0,170372.15999999997,5.0,67.0
3899785,control,20.5,Young dults,U,2.0,30797.96,5.0,70.0
8060496,test,48.5,Middle-aged,U,3.0,269663.73,8.0,96.0
8682039,test,34.5,Middle-aged,F,3.0,97404.34,10.0,121.0
5798572,test,53.0,Middle-aged,F,2.0,45618.71,16.0,197.0
4656898,test,29.5,Young dults,U,2.0,183651.1,5.0,66.0
2865677,control,38.0,Middle-aged,F,2.0,35881.649999999994,12.0,145.0
8832236,test,47.0,Middle-aged,U,2.0,88742.26999999999,4.0,57.0
2691632,test,59.0,Middle-aged,M,2.0,63662.29,8.0,106.0
6842137,control,48.0,Middle-aged,U,2.0,67474.85,6.0,82.0
3041776,control,60.5,Senior,U,2.0,418391.2,5.0,65.0
3167061,control,64.0,Senior,U,2.0,73866.65,7.0,95.0
6514104,test,30.5,Time to die,U,3.0,32871.29,5.0,65.0
2839247,control,39.5,Middle-aged,M,2.0,89199.12,13.0,157.0
1903850,test,60.0,Senior,M,2.0,89803.44,4.0,58.0
3992853,test,25.5,Young dults,M,2.0,28687.18,11.0,135.0
187901,control,66.0,Senior,M,2.0,166577.95,11.0,139.0
6331923,test,29.5,Young dults,F,2.0,49355.78999999999,5.0,61.0
2941394,test,67.0,Senior,F,2.0,84883.79999999999,15.0,189.0
2663775,control,35.0,Middle-aged,F,2.0,125507.31,12.0,154.0
5337525,control,70.0,Senior,F,2.0,36330.36,8.0,106.0
967593,test,48.0,Middle-aged,F,2.0,177660.76,10.0,124.0
1667795,control,46.5,Middle-aged,U,2.0,42911.97,7.0,86.0
6991948,test,47.0,Middle-aged,F,2.0,475881.98,13.0,161.0
1391630,control,43.0,Middle-aged,M,3.0,64239.83,7.0,94.0
5085938,control,33.5,Middle-aged,U,2.0,58761.43,4.0,57.0
9844262,test,42.5,Middle-aged,U,2.0,48165.26,5.0,68.0
2013867,control,50.5,Middle-aged,F,2.0,248229.05,13.0,165.0
8538985,test,64.5,Senior,U,3.0,120754.36,6.0,72.0
8444793,test,27.5,Young dults,U,4.0,60750.63,5.0,65.0
2833480,control,65.0,Senior,M,5.0,1932983.22,24.0,292.0
5829248,control,46.5,Middle-aged,F,2.0,150492.49,23.0,282.0
7891259,test,45.0,Middle-aged,M,3.0,140554.9,21.0,261.0
6603420,test,55.0,Middle-aged,M,4.0,234991.91,22.0,264.0
8847388,test,47.5,Middle-aged,U,3.0,418289.21,19.0,236.0
945109,test,31.0,Middle-aged,F,3.0,66514.32,18.0,222.0
930596,test,53.5,Middle-aged,M,2.0,125320.25,18.0,219.0
7158443,control,47.0,Middle-aged,M,3.0,51518.19,17.0,215.0
7521207,test,70.5,Senior,F,2.0,198599.66,14.0,175.0
1098398,control,51.0,Middle-aged,M,2.0,55343.77,15.0,188.0
6885626,test,42.5,Middle-aged,U,4.0,81127.64,7.0,89.0
4409593,test,59.0,Middle-aged,M,2.0,42102.63,10.0,130.0
7213148,test,67.5,Senior,F,2.0,147492.47999999998,13.0,167.0
6772022,test,29.5,Young dults,U,3.0,43808.15,4.0,57.0
6004537,test,44.0,Middle-aged,M,2.0,32038.37,17.0,208.0
5357266,test,62.5,Senior,F,2.0,284882.52,6.0,74.0
3749858,control,43.0,Middle-aged,U,2.0,65648.85,5.0,70.0
1152607,test,49.0,Middle-aged,F,2.0,30683.73,11.0,132.0
2029226,test,43.5,Middle-aged,F,2.0,58747.31,12.0,150.0
7570180,test,28.0,Young dults,F,2.0,65175.41,12.0,154.0
7972854,test,36.0,Middle-aged,U,3.0,65002.97,6.0,80.0
5559456,test,32.5,Middle-aged,F,2.0,105998.2,14.0,178.0
3329950,test,38.5,Middle-aged,F,2.0,35280.3,15.0,191.0
1972780,test,30.5,Time to die,M,3.0,173597.47999999998,14.0,176.0
2050426,control,52.0,Middle-aged,M,2.0,30218.54,12.0,154.0
2475990,test,61.0,Senior,F,3.0,124658.62,13.0,166.0
6511554,test,21.5,Young dults,U,3.0,76809.93,5.0,67.0
5961178,control,33.0,Middle-aged,M,2.0,23801.27,10.0,121.0
4238252,control,33.0,Middle-aged,M,2.0,42379.63,10.0,131.0
3999026,test,65.5,Senior,F,2.0,148948.62,17.0,204.0
8074391,control,23.0,Young dults,M,2.0,68527.78,6.0,78.0
1505011,control,35.5,Middle-aged,F,2.0,61272.25,15.0,191.0
8363051,test,80.5,Senior,F,2.0,144614.84,12.0,145.0
3966756,test,34.0,Middle-aged,U,2.0,65445.58,8.0,96.0
7627270,test,55.5,Middle-aged,F,2.0,67746.65,15.0,181.0
2111761,test,60.0,Senior,F,2.0,68534.83,8.0,106.0
6080815,test,53.0,Middle-aged,F,2.0,565649.5700000001,11.0,139.0
2211630,test,23.5,Young dults,U,4.0,129516.76,5.0,60.0
6005237,test,25.5,Young dults,M,4.0,316819.46,10.0,121.0
8404715,test,49.0,Middle-aged,U,2.0,72998.16,5.0,60.0
1672032,control,54.5,Middle-aged,U,2.0,25412.61,5.0,65.0
8803272,test,51.5,Middle-aged,U,2.0,43071.9,6.0,82.0
3603649,control,86.0,Senior,F,2.0,108788.41,27.0,326.0
8004671,control,62.5,Senior,M,2.0,489905.71,10.0,131.0
3695599,test,35.5,Middle-aged,F,2.0,38943.26,6.0,83.0
7861570,test,61.0,Senior,U,2.0,24459.55,5.0,66.0
643544,test,23.5,Young dults,U,2.0,33326.94,5.0,68.0
8128275,test,57.5,Middle-aged,U,2.0,55248.32,14.0,168.0
7542559,control,24.5,Young dults,M,2.0,32030.79,10.0,121.0
3145774,test,40.5,Middle-aged,U,2.0,69513.07,7.0,94.0
2608155,test,47.5,Middle-aged,F,2.0,39502.38,9.0,109.0
9224876,control,37.0,Middle-aged,M,2.0,53436.64,23.0,278.0
6746595,test,52.5,Middle-aged,M,3.0,509591.35,20.0,251.0
7176632,test,59.5,Middle-aged,F,2.0,29811.11,18.0,226.0
9409347,test,57.5,Middle-aged,F,2.0,168566.90999999997,5.0,66.0
9963117,test,58.5,Middle-aged,M,2.0,80979.41,5.0,70.0
2769229,test,28.0,Young dults,U,2.0,53172.03,5.0,65.0
4508825,control,26.5,Young dults,U,2.0,42367.95,5.0,71.0
6865229,control,65.0,Senior,M,3.0,322464.82,13.0,157.0
5447175,test,26.0,Young dults,U,4.0,88442.37,6.0,72.0
918538,control,45.5,Middle-aged,M,2.0,118367.28,14.0,179.0
4244298,test,66.5,Senior,F,2.0,153623.34,32.0,388.0
1002041,test,61.5,Senior,U,2.0,43898.35,6.0,81.0
8057539,control,74.0,Senior,F,2.0,68261.79999999999,13.0,164.0
9436140,test,27.0,Young dults,U,2.0,31870.51,4.0,58.0
3240177,test,31.5,Middle-aged,M,5.0,1848983.11,12.0,152.0
3388462,test,66.5,Senior,F,2.0,111566.5,5.0,69.0
5334594,test,35.5,Middle-aged,M,2.0,26278.23,15.0,187.0
2765161,control,62.0,Senior,U,2.0,30880.06,4.0,58.0
1473236,test,36.5,Middle-aged,F,3.0,65235.97,6.0,78.0
8058142,control,52.0,Middle-aged,F,2.0,30796.32,10.0,126.0
5751427,control,38.5,Middle-aged,F,2.0,105952.34,11.0,142.0
2455070,test,30.5,Time to die,M,2.0,44355.99,12.0,155.0
1088201,test,54.5,Middle-aged,M,2.0,23926.17,35.0,421.0
5283980,control,30.5,Time to die,M,2.0,66645.01999999999,13.0,157.0
1687262,control,60.0,Senior,U,2.0,43817.08,6.0,82.0
3010146,control,56.0,Middle-aged,F,2.0,61579.65,16.0,202.0
9121026,control,48.5,Middle-aged,F,2.0,36726.06,8.0,106.0
7447069,control,51.5,Middle-aged,U,2.0,134579.89,6.0,76.0
3782508,control,25.0,Young dults,U,3.0,61363.22,5.0,71.0
9068680,test,26.0,Young dults,U,2.0,79433.7,7.0,95.0
5518659,test,71.0,Senior,U,2.0,68826.08,5.0,70.0
9861727,test,54.0,Middle-aged,M,2.0,198388.62,11.0,143.0
1396964,test,71.0,Senior,F,2.0,33255.119999999995,10.0,129.0
7245855,control,29.0,Young dults,F,3.0,312255.83,9.0,119.0
8248476,control,56.5,Middle-aged,U,2.0,46581.51,6.0,82.0
2258357,control,65.5,Senior,M,3.0,60793.74,16.0,192.0
1111086,control,36.0,Middle-aged,M,2.0,106835.81,13.0,157.0
5572873,test,28.0,Young dults,U,3.0,117205.3,6.0,76.0
6299914,control,30.0,Young dults,M,2.0,69681.22,11.0,136.0
4690774,test,35.5,Middle-aged,U,2.0,32927.7,6.0,82.0
3990599,test,54.5,Middle-aged,U,2.0,59692.11,5.0,71.0
4919508,control,85.0,Senior,F,3.0,301361.51,25.0,306.0
3058849,control,54.5,Middle-aged,F,5.0,325994.23,24.0,292.0
6941992,control,65.5,Senior,M,4.0,1168561.36,24.0,290.0
5336299,control,65.5,Senior,M,3.0,2827886.48,23.0,285.0
7082310,test,61.5,Senior,M,3.0,200227.17,22.0,266.0
8950411,test,73.0,Senior,F,3.0,504238.21,21.0,255.0
1879312,control,63.0,Senior,M,2.0,31770.84,20.0,251.0
3959519,control,52.5,Middle-aged,M,3.0,100537.57,20.0,249.0
8610616,control,40.5,Middle-aged,F,2.0,41331.41,21.0,257.0
6102903,test,59.0,Middle-aged,M,2.0,130502.19,20.0,242.0
6669765,control,54.5,Middle-aged,F,2.0,69038.94,20.0,240.0
1180546,control,50.5,Middle-aged,F,3.0,490488.38,19.0,231.0
1721941,test,67.0,Senior,F,2.0,199023.82,12.0,145.0
700784,control,41.0,Middle-aged,F,2.0,161893.45,11.0,139.0
9552319,control,62.0,Senior,U,3.0,61765.28,5.0,70.0
9255104,control,52.5,Middle-aged,F,2.0,129102.47,15.0,180.0
3149079,control,50.5,Middle-aged,M,2.0,45682.95,12.0,149.0
5153501,test,30.0,Young dults,M,2.0,64424.54,12.0,148.0
2122736,control,51.5,Middle-aged,F,2.0,34972.71,10.0,123.0
1275733,test,44.5,Middle-aged,F,2.0,386433.71,9.0,113.0
6711443,test,55.0,Middle-aged,M,2.0,24835.42,11.0,140.0
8422642,control,60.5,Senior,M,2.0,85844.09,15.0,181.0
4863224,test,30.0,Young dults,U,2.0,36137.51,8.0,97.0
546337,control,47.0,Middle-aged,M,2.0,74903.9,12.0,149.0
3537735,control,37.5,Middle-aged,M,2.0,32973.43,15.0,181.0
9218358,test,59.0,Middle-aged,U,2.0,427649.23,15.0,184.0
8343009,control,31.0,Middle-aged,U,2.0,33781.57,4.0,59.0
7191234,control,49.0,Middle-aged,U,2.0,42091.15,4.0,56.0
8794039,control,53.5,Middle-aged,F,4.0,31003.7,4.0,58.0
9795049,test,75.0,Senior,M,2.0,120995.79,24.0,296.0
8170143,control,69.5,Senior,M,3.0,409420.35,12.0,155.0
4012328,test,40.0,Middle-aged,M,2.0,31865.22,13.0,166.0
5623848,test,51.5,Middle-aged,U,2.0,83589.41,6.0,79.0
8680964,control,57.5,Middle-aged,F,3.0,57932.1,12.0,154.0
5255030,test,51.5,Middle-aged,F,4.0,701200.8200000001,6.0,82.0
4856097,test,50.0,Middle-aged,U,2.0,40126.76,7.0,94.0
4066207,test,66.0,Senior,U,2.0,157781.96000000002,7.0,87.0
4978709,control,35.5,Middle-aged,M,2.0,73011.66,9.0,111.0
5258581,control,37.5,Middle-aged,F,2.0,109165.37,5.0,67.0
144678,control,46.5,Middle-aged,U,2.0,51078.88,5.0,60.0
8215989,control,69.0,Senior,U,3.0,180906.83,8.0,103.0
1363737,test,31.0,Middle-aged,U,2.0,30145.64,6.0,82.0
3151112,test,60.0,Senior,M,2.0,37665.89,8.0,107.0
8588068,control,25.5,Young dults,U,2.0,63304.54,8.0,97.0
2226478,control,67.0,Senior,M,2.0,228373.35,9.0,108.0
5081402,test,44.5,Middle-aged,M,2.0,77654.37,12.0,152.0
3172746,test,48.5,Middle-aged,F,3.0,104267.92,15.0,191.0
267391,test,59.5,Middle-aged,M,2.0,31776.62,13.0,158.0
3450766,control,27.0,Young dults,F,2.0,34345.88,14.0,169.0
250645,test,52.5,Middle-aged,F,3.0,194063.35,15.0,191.0
1866820,control,46.0,Middle-aged,M,2.0,38470.2,15.0,188.0
6904931,test,52.5,Middle-aged,U,2.0,108348.24,4.0,59.0
5041971,test,37.0,Middle-aged,M,2.0,103611.59,17.0,212.0
5761113,test,31.0,Middle-aged,U,2.0,31656.64,7.0,84.0
6103153,control,37.0,Middle-aged,F,2.0,49852.96,14.0,173.0
7022761,test,59.5,Middle-aged,F,2.0,96779.0,5.0,69.0
4580091,control,52.5,Middle-aged,M,2.0,68303.2,24.0,296.0
4529371,control,24.5,Young dults,F,2.0,30209.87,24.0,296.0
6173581,test,75.5,Senior,M,3.0,159439.26,23.0,286.0
191300,test,64.0,Senior,M,3.0,190549.46,21.0,253.0
6195253,control,80.0,Senior,M,2.0,79056.17,21.0,253.0
8505452,control,36.0,Middle-aged,M,2.0,33051.88,18.0,227.0
6478662,test,48.5,Middle-aged,F,3.0,288017.65,18.0,216.0
8962369,control,33.0,Middle-aged,U,2.0,69426.35,6.0,79.0
5910608,control,30.5,Time to die,U,2.0,26220.95,5.0,65.0
1858800,test,43.0,Middle-aged,U,2.0,25124.13,8.0,101.0
2549185,test,35.5,Middle-aged,U,2.0,42019.73,5.0,66.0
9516166,test,70.5,Senior,U,2.0,25854.83,6.0,81.0
6280963,control,50.0,Middle-aged,F,2.0,61509.96,11.0,139.0
3875133,test,65.0,Senior,F,2.0,425306.23,16.0,196.0
2420905,test,26.0,Young dults,U,2.0,48504.82,7.0,88.0
7651432,test,26.5,Young dults,U,2.0,54478.61,8.0,97.0
6652360,test,53.5,Middle-aged,U,2.0,427613.28,13.0,167.0
9182143,control,32.5,Middle-aged,M,2.0,27976.03,16.0,199.0
8229804,test,60.5,Senior,M,2.0,46090.62,5.0,70.0
5283242,control,30.5,Time to die,U,3.0,58727.15,6.0,73.0
7631819,test,46.5,Middle-aged,U,2.0,30155.6,2.0,34.0
2601202,control,29.5,Young dults,U,2.0,32670.64,6.0,79.0
8486666,control,50.0,Middle-aged,U,2.0,43043.86,4.0,59.0
5141416,test,54.5,Middle-aged,U,2.0,29947.92,4.0,58.0
3484978,control,23.0,Young dults,U,2.0,27510.48,4.0,58.0
8928774,test,34.5,Middle-aged,F,6.0,153527.82,14.0,168.0
8017188,test,54.5,Middle-aged,M,3.0,213134.63,33.0,397.0
2096040,test,32.0,Middle-aged,F,2.0,45520.0,4.0,58.0
4744361,control,63.0,Senior,M,2.0,74261.23999999999,28.0,347.0
1671477,control,34.5,Middle-aged,M,2.0,124442.02,11.0,143.0
595657,control,48.0,Middle-aged,U,2.0,35527.99,7.0,90.0
8048935,test,60.0,Senior,M,2.0,38417.78,15.0,185.0
7146195,test,40.5,Middle-aged,F,5.0,184917.41,9.0,118.0
4647478,control,75.5,Senior,U,2.0,494775.64,23.0,285.0
5464721,test,53.0,Middle-aged,U,2.0,40701.12,5.0,70.0
3882086,control,48.5,Middle-aged,U,2.0,30599.44,4.0,59.0
4385232,control,37.0,Middle-aged,F,2.0,62260.69,8.0,107.0
5490056,test,37.0,Middle-aged,M,3.0,319613.26,12.0,148.0
7188669,test,49.5,Middle-aged,U,2.0,110013.69,29.0,349.0
9656424,test,60.5,Senior,M,2.0,162354.71000000002,12.0,146.0
329574,test,28.5,Young dults,U,4.0,219452.46,7.0,94.0
2636198,control,67.0,Senior,F,2.0,386739.93,16.0,199.0
2495355,test,64.0,Senior,U,2.0,28789.68,4.0,58.0
7726175,control,25.5,Young dults,M,2.0,24082.78,3.0,42.0
737881,test,51.0,Middle-aged,F,2.0,68296.29999999999,22.0,270.0
1237163,test,62.5,Senior,F,2.0,49823.86,21.0,262.0
3369137,control,62.5,Senior,M,2.0,366632.27,21.0,253.0
9395390,control,61.0,Senior,U,2.0,28285.71,17.0,215.0
432789,test,47.5,Middle-aged,F,2.0,145384.99,17.0,215.0
5249795,control,17.5,Adolescent,M,3.0,43042.88,17.0,208.0
9408869,control,69.0,Senior,M,3.0,583833.7200000001,35.0,424.0
7872084,control,76.0,Senior,M,2.0,107636.71,16.0,197.0
1024268,test,49.5,Middle-aged,F,2.0,2000736.92,28.0,337.0
8644435,test,44.5,Middle-aged,U,2.0,39481.56,4.0,58.0
4446759,test,50.5,Middle-aged,U,2.0,48272.53,6.0,83.0
6571403,control,82.0,Senior,M,2.0,346694.53,17.0,207.0
6208259,control,59.0,Middle-aged,M,2.0,495793.84,6.0,73.0
8094167,control,22.0,Young dults,U,3.0,31669.99,7.0,91.0
2271164,test,52.0,Middle-aged,F,2.0,116911.74,11.0,143.0
9243700,control,27.0,Young dults,F,3.0,48410.83,6.0,81.0
2354204,test,52.5,Middle-aged,M,2.0,48254.03999999999,16.0,194.0
6449098,control,63.5,Senior,M,2.0,34221.83,8.0,104.0
409787,test,60.5,Senior,M,2.0,45683.88,14.0,170.0
7871271,control,27.0,Young dults,F,2.0,103195.78,10.0,129.0
3737834,test,57.5,Middle-aged,M,2.0,25147.89,16.0,197.0
3394004,test,30.5,Time to die,M,2.0,37200.7,14.0,169.0
7096317,control,42.5,Middle-aged,F,2.0,30111.95,16.0,198.0
7494176,control,71.5,Senior,F,2.0,58093.48,28.0,338.0
9268374,test,57.0,Middle-aged,M,3.0,71504.88,4.0,55.0
3127831,test,46.0,Middle-aged,U,3.0,113530.7,5.0,71.0
7045882,control,31.5,Middle-aged,U,3.0,131458.44,7.0,86.0
7044362,test,58.5,Middle-aged,M,2.0,138193.41999999998,9.0,118.0
6672315,test,54.5,Middle-aged,F,2.0,74295.6,12.0,149.0
2240256,test,50.0,Middle-aged,F,2.0,23801.34,15.0,189.0
3694585,control,40.0,Middle-aged,F,2.0,49254.42,15.0,190.0
